MilliSecond,ECG
1,118.267577355218
2,253.56015182861302
3,382.63569596630896
4,502.651688613392
5,611.728018436281
6,708.798319798049
7,793.4647038407641
8,865.861251763815
9,926.5283826748121
10,976.297765496411
11,1016.1866791142199
12,1047.3024226375098
13,1070.7608864665401
14,1087.62526674892
15,1098.86928522786
16,1105.3654959702499
17,1107.89408949267
18,1107.16189284363
19,1103.81914023735
20,1098.46663386402
21,1091.65429597624
22,1083.87625367865
23,1075.56606831679
24,1067.09283857274
25,1058.75674774787
26,1050.78214955321
27,1043.30964964776
28,1036.39272951922
29,1030.00424403145
30,1024.05471612128
31,1018.4197372030301
32,1012.9694646115199
33,1007.59285151151
34,1002.21268799694
35,996.791745322064
36,991.332912286006
37,985.875846209715
38,980.4910950221209
39,975.270685532044
40,970.3131777162821
41,965.704354430733
42,961.499660285853
43,957.715796023458
44,954.3349956262421
45,951.319886356843
46,948.632398320874
47,946.2482166829429
48,944.1616265548939
49,942.381976098854
50,940.926477808407
51,939.813492169654
52,939.0575534187931
53,938.6647599135301
54,938.6265175944199
55,938.9110739054801
56,939.454774668685
57,940.1570020905831
58,940.8831098268339
59,941.4771583564801
60,941.781500907614
61,941.6568600103999
62,940.9971753165511
63,939.7371556998379
64,937.8541832183099
65,935.36744543955
66,932.3352038026759
67,928.8479398371561
68,925.014754430681
69,920.944589849396
70,916.728055095741
71,912.425315658479
72,908.062733960665
73,903.638345490371
74,899.133339167261
75,894.524427575453
76,889.792891851044
77,884.9300058661689
78,879.941015774282
79,874.848481910694
80,869.693776677133
81,864.53431354517
82,859.433741661441
83,854.4455180186051
84,849.595774171345
85,844.873643381867
86,840.234130577573
87,835.612818654675
88,830.946710967472
89,826.19329529803
90,821.341350987878
91,816.412189423505
92,811.455093772259
93,806.5412448727409
94,801.757990310385
95,797.202730734592
96,792.973202120671
97,789.151880183626
98,785.7882242495771
99,782.886809960383
100,780.407762024136
101,778.2809179728371
102,776.428814941841
103,774.788674646567
104,773.3247692517771
105,772.0289251722689
106,770.9126431280969
107,769.996119184814
108,769.297671943262
109,768.824514893366
110,768.5647766047999
111,768.480525141867
112,768.502295360184
113,768.527725833564
114,768.4279876954989
115,768.063329615129
116,767.3044605698309
117,766.0532289842529
118,764.256203566936
119,761.907679900007
120,759.0431371732561
121,755.727866925101
122,752.0456058028419
123,748.089012301839
124,743.951168083665
125,739.716873237204
126,735.4533826443679
127,731.2025568200149
128,726.978657539525
129,722.7744506611749
130,718.574396487245
131,714.370457623741
132,710.174067311788
133,706.019231138148
134,701.956665716019
135,698.043086177742
136,694.329975583779
137,690.8537669114571
138,687.627697491617
139,684.6351348960769
140,681.824840664606
141,679.111150123912
142,676.3835246822059
143,673.527416189179
144,670.4536172815519
145,667.128720628524
146,663.596562455909
147,659.982136783909
148,656.4760058078309
149,653.304485639298
150,650.694165107307
151,648.838554733331
152,647.8720266655259
153,647.852970638367
154,648.755765571355
155,650.471178012193
156,652.816417464766
157,655.556578465023
158,658.436411825184
159,661.2163977113009
160,663.7039229795121
161,665.771625622158
162,667.36034636718
163,668.4702812381861
164,669.146324243051
165,669.461840673173
166,669.502261106857
167,669.348732238097
168,669.063003247272
169,668.676008504788
170,668.1831886748761
171,667.548828975681
172,666.719337822657
173,665.642070016812
174,664.283284128646
175,662.638902909607
176,660.735957371586
177,658.627353450831
178,656.384321113424
179,654.089676632556
180,651.832370221294
181,649.701061126123
182,647.773576865463
183,646.101990428819
184,644.6980157796389
185,643.5252909506311
186,642.502450718301
187,641.5164744933641
188,640.4417743020299
189,639.15924711159
190,637.571527754274
191,635.613067955317
192,633.255239247371
193,630.507099110725
194,627.410818548077
195,624.030085876724
196,620.432957187026
197,616.673793455759
198,612.779717676578
199,608.746720628995
200,604.547858081087
201,600.151303884899
202,595.542054576822
203,590.7391689116951
204,585.802323209321
205,580.827414478225
206,575.936327306228
207,571.2659379668901
208,566.957803817862
209,563.147172185081
210,559.948899501032
211,557.439478238563
212,555.638629074322
213,554.497238315274
214,553.898089903944
215,553.671929225857
216,553.6251660227031
217,553.57039335116
218,553.3510884887099
219,552.856328375732
220,552.0254706321599
221,550.8450944564299
222,549.341234799572
223,547.568768175342
224,545.5973647767311
225,543.493067572382
226,541.298694474704
227,539.0201770682161
228,536.625017218746
229,534.054611392138
230,531.246564318478
231,528.158909244833
232,524.787596786399
233,521.172185253821
234,517.391011392658
235,513.550584312398
236,509.7725423082401
237,506.179561760806
238,502.879991902827
239,499.950589544637
240,497.419541659299
241,495.255277216046
242,493.36734652862395
243,491.62300055480995
244,489.876621135095
245,488.001933818845
246,485.91575203323896
247,483.588369007557
248,481.042533333005
249,478.34511845038804
250,475.594975159394
251,472.90872573989503
252,470.404063144372
253,468.180177449883
254,466.29804586700897
255,464.766539804703
256,463.54010807647
257,462.529623139477
258,461.62300864063104
259,460.709202318372
260,459.698316960477
261,458.533258360231
262,457.19290767617997
263,455.690132577901
264,454.06721021251997
265,452.389367015253
266,450.735587120025
267,449.18477567477896
268,447.79766403113297
269,446.599796490905
270,445.572238207815
271,444.653490379861
272,443.752076841352
273,442.76548154389394
274,441.599633749561
275,440.184748251387
276,438.485714585513
277,436.507676604853
278,434.29820093251703
279,431.94506829904
280,429.567313144013
281,427.29860670830806
282,425.264039734307
283,423.55446005222603
284,422.205965842751
285,421.19179663001296
286,420.429375369732
287,419.79933784244105
288,419.169377519369
289,418.416097332419
290,417.441031553039
291,416.17978762146697
292,414.605625424189
293,412.72954991511
294,410.596791507576
295,408.277267320958
296,405.848694208172
297,403.37546851965
298,400.890971007245
299,398.391049936301
300,395.84127855039003
301,393.194235221317
302,390.409095039852
303,387.465437540977
304,384.367322047556
305,381.13988955183
306,377.823917036022
307,374.47300597874397
308,371.154711985234
309,367.95203352488096
310,364.959583943902
311,362.272746438855
312,359.973769746789
313,358.120360017808
314,356.7405831059
315,355.835443887733
316,355.38718902510595
317,355.36765816091
318,355.74127197993204
319,356.46261136235
320,357.47286598582497
321,358.69936418648905
322,360.05961673278
323,361.46756965163695
324,362.837616778174
325,364.083764934731
326,365.11581803969904
327,365.83716330188497
328,366.147948631985
329,365.954650861837
330,365.183521591343
331,363.79307164949404
332,361.78128936863294
333,359.186203994891
334,356.08195204369497
335,352.573733525121
336,348.793003625371
337,344.89117179495
338,341.02821135886603
339,337.354316938757
340,333.98816939193404
341,330.999773663884
342,328.40491424174
343,326.173138250979
344,324.24588778105704
345,322.557783105758
346,321.053373819951
347,319.695438860916
348,318.466098499714
349,317.36397861736
350,316.399527677802
351,315.589129839859
352,314.947525599463
353,314.47756583038
354,314.158484492649
355,313.937005053703
356,313.72610304713197
357,313.41396856045
358,312.881437841287
359,312.022037940266
360,310.757837989903
361,309.047001643102
362,306.883853928178
363,304.295507767375
364,301.337534508446
365,298.087768393442
366,294.63634168448397
367,291.071617874722
368,287.464391780266
369,283.855443132275
370,280.251869936503
371,276.634786469874
372,272.977094538172
373,269.26567234291696
374,265.519299169556
375,261.79577457747297
376,258.187564859663
377,254.80981773076198
378,251.78566451112098
379,249.232663953334
380,247.251835821006
381,245.917464477886
382,245.2649951737
383,245.27821325752004
384,245.881417490752
385,246.94212192110803
386,248.28557884542099
387,249.718009504855
388,251.052842959095
389,252.133886790013
390,252.85134196203998
391,253.149893084491
392,253.03100508794998
393,252.551970452048
394,251.82098718765
395,250.984525029892
396,250.20493361109402
397,249.63123345631402
398,249.370166236173
399,249.46515643127998
400,249.88857024397998
401,250.54889780633
402,251.30945640466098
403,252.01209319843497
404,252.500298628054
405,252.638404943671
406,252.326019634509
407,251.508576371903
408,250.183326596153
409,248.397723979044
410,246.23789103069
411,243.808391989673
412,241.208883326408
413,238.51574640972402
414,235.77521323421
415,233.00940893035
416,230.231256290924
417,227.46101920192996
418,224.73759192238603
419,222.12162698438203
420,219.692445954489
421,217.54209054017602
422,215.768013253193
423,214.46365602693
424,213.70536125222
425,213.536382433793
426,213.952777213583
427,214.897603311711
428,216.26781715919603
429,217.93346452953602
430,219.76289557873798
431,221.644493915117
432,223.49788865879398
433,225.27382686136698
434,226.94672104141603
435,228.505528096535
436,229.947309296623
437,231.27396859714
438,232.489061464733
439,233.591240828666
440,234.564339799569
441,235.368490241115
442,235.93765259298598
443,236.185924719409
444,236.021273043764
445,235.36295475223702
446,234.158027117508
447,232.39344387142899
448,230.10315983054002
449,227.371613127445
450,224.33385879511903
451,221.170489341743
452,218.09509727757302
453,215.333577889091
454,213.09724807040698
455,211.555018571979
456,210.811872177966
457,210.89919405170897
458,211.777624687619
459,213.34888072593202
460,215.47155662522
461,217.977110631434
462,220.68508774251202
463,223.418264257963
464,226.01753556406
465,228.35516728697002
466,230.343570780774
467,231.934810616391
468,233.108640995162
469,233.854089849282
470,234.153090968629
471,233.97249574101602
472,233.26696762801498
473,231.990803943376
474,230.11258784527402
475,227.62585358092002
476,224.552684657488
477,220.94192747314
478,216.86566583672402
479,212.416131663236
480,207.702003691287
481,202.840944961315
482,197.947047436903
483,193.11591561351398
484,188.412601974772
485,183.86746927669498
486,179.481974962368
487,175.242019951053
488,171.133023311008
489,167.149545866069
490,163.296122057962
491,159.58257979269501
492,156.01951388890498
493,152.617096939876
494,149.38633660400498
495,146.338534162411
496,143.479417797252
497,140.799536636787
498,138.26666264312598
499,135.82548650393
500,133.406165788244
501,130.939076096966
502,128.37025640998502
503,125.671719762265
504,122.843657783386
505,119.909770992985
506,116.909639597069
507,113.89210122729999
508,110.911106191425
509,108.022074405404
510,105.27557377184
511,102.70769438599702
512,100.33025359672101
513,98.1255024539557
514,96.0486749767281
515,94.038241607233
516,92.0296062846426
517,89.9664888840111
518,87.80687478123241
519,85.5243980009425
520,83.10800502251371
521,80.5624080800585
522,77.9099804777068
523,75.19153190239079
524,72.46146378422509
525,69.77581859852779
526,67.1773127683186
527,64.68399743959179
528,62.2869287155581
529,59.958502351170594
530,57.6678663408754
531,55.3960119737173
532,53.143946653692396
533,50.93269015059651
534,48.7988453298974
535,46.7897910209788
536,44.959730724619895
537,43.365181928694
538,42.057524396866896
539,41.07222064197779
540,40.418402169799
541,40.0746907761061
542,39.995317582298
543,40.126722878807
544,40.4302137634406
545,40.9014724262215
546,41.5776111160396
547,42.5296191955183
548,43.845029751777496
549,45.6075122905404
550,47.8792805017604
551,50.689173417262104
552,54.025459890052396
553,57.83173740792971
554,62.007060558801896
555,66.41404360965771
556,70.8975359122173
557,75.3121974474393
558,79.5534866545797
559,83.58464189167759
560,87.45210848061079
561,91.28505740401809
562,95.28077287805469
563,99.6814215520972
564,104.745638659385
565,110.714799593667
566,117.774067255392
567,126.011604211179
568,135.382605166734
569,145.68636314763
570,156.563466918231
571,167.516102262232
572,177.949029131253
573,187.224180038732
574,194.71882718547198
575,199.878196437959
576,202.258100614021
577,201.556357417449
578,197.63146358958
579,190.50594538262902
580,180.352089018475
581,167.461308858208
582,152.20461711405702
583,134.99478576126302
584,116.25901197261899
585,96.4266868235284
586,75.9303721475642
587,55.21225108488029
588,34.726633743075105
589,14.932283098434
590,-3.7242578850680297
591,-20.827887641919
592,-36.01144593645021
593,-48.9680959664345
594,-59.4618859938494
595,-67.3405482142161
596,-72.5513071200546
597,-75.1537343258319
598,-75.32044797556429
599,-73.32047062918791
600,-69.487590544562
601,-64.1817059661328
602,-57.7532892171107
603,-50.518996285386706
604,-42.7500655575113
605,-34.6697554691548
606,-26.4553247136719
607,-18.2419532886697
608,-10.129093985572801
609,-2.19163237623297
610,5.50435870302817
611,12.8863257774999
612,19.8676021243109
613,26.351764835179896
614,32.2470137095227
615,37.4838998158518
616,42.029084819184206
617,45.890181265192005
618,49.1112342885183
619,51.7626700762341
620,53.930690967386894
621,55.7085887778846
622,57.188514550742
623,58.4504771707291
624,59.5475021078742
625,60.4907695724789
626,61.241779324801705
627,61.716482749147396
628,61.80110937978021
629,61.3748352354953
630,60.3322384810301
631,58.600093818892
632,56.1471126421022
633,52.9884726722034
634,49.187808771924
635,44.8576023112767
636,40.1558117849277
637,35.2750104807335
638,30.4227984761189
639,25.797247324710003
640,21.5643930890726
641,17.8440058690469
642,14.7057480882345
643,12.173175884222902
644,10.2306219997286
645,8.8294128557659
646,7.893515680684691
647,7.3268298562579695
648,7.0236520074849995
649,6.881233350086861
650,6.810484608772191
651,6.740242532521731
652,6.61337282785053
653,6.37759719096971
654,5.9767118630879805
655,5.3474594951515
656,4.42492240270167
657,3.1555565213761803
658,1.5124319068838799
659,-0.495005749874508
660,-2.82061628133943
661,-5.387986693414629
662,-8.09829907307108
663,-10.836304353238999
664,-13.4742050064258
665,-15.8764655420193
666,-17.909862510542602
667,-19.459739103182102
668,-20.4474347456244
669,-20.8410413238155
670,-20.6545499282474
671,-19.9363076331636
672,-18.7524422418762
673,-17.172389159783698
674,-15.2613152288486
675,-13.0790363238239
676,-10.6811946408559
677,-8.11918553388386
678,-5.43852336328314
679,-2.67845588506816
680,0.123398532452939
681,2.92136411860906
682,5.652454485883711
683,8.23440338412888
684,10.574494123873599
685,12.5872911857616
686,14.2142756303542
687,15.436698829208801
688,16.2766913243361
689,16.7882467911088
690,17.043407665474902
691,17.1185421744287
692,17.0840624924808
693,16.997732544330802
694,16.898605647489802
695,16.800484193498498
696,16.687809621111
697,16.5180393555702
698,16.2324451520378
699,15.7733843599613
700,15.1028388504349
701,14.2158964346027
702,13.144424502628
703,11.9510196431013
704,10.717906775997301
705,9.53574465268798
706,8.495113964954731
707,7.680418013256941
708,7.16273096436976
709,6.98877598741956
710,7.168344622029741
711,7.6667321932498
712,8.40816936458077
713,9.29125000695785
714,10.2111730712541
715,11.080451069057698
716,11.8414196589451
717,12.4691351961467
