MilliSecond,ECG
595,69.9560301747599
596,68.5225089131752
597,67.2284946441987
598,66.1020316838894
599,65.1415687231365
600,64.3169275719561
601,63.5754306046274
602,62.8527425140599
603,62.0859319520341
604,61.2253938988383
605,60.24347009465939
606,59.139186690554894
607,57.9389817439683
608,56.6931039846208
609,55.4679707213961
610,54.3353836219367
611,53.3600413087399
612,52.5883786648851
613,52.0418508055111
614,51.715484890062704
615,51.5814337770901
616,51.597695272437704
617,51.7206697393676
618,51.9176098489875
619,52.1753377067314
620,52.5037487102545
621,52.9337973805902
622,53.51043282885261
623,54.2817262153849
624,55.2860558096422
625,56.5397713704108
626,58.0280111523762
627,59.700891948664506
628,61.476211298917
629,63.2486440146849
630,64.90417491879539
631,66.3371786591986
632,67.46676849792111
633,68.249345073433
634,68.6853646785289
635,68.81942037483189
636,68.7336353034411
637,68.53519364947721
638,68.339509054674
639,68.25137925244921
640,68.3475043544827
641,68.6639984184619
642,69.1915985854428
643,69.8794867527549
644,70.6465356133731
645,71.39740216756721
646,72.040208900522
647,72.50241029064681
648,72.7421575782828
649,72.7532512749658
650,72.5629333316904
651,72.2235661702125
652,71.80008517473401
653,71.35556087395959
654,70.9378308860107
655,70.5696843757414
656,70.2442207566964
657,69.9265540400052
658,69.56179071344421
659,69.0873246879396
660,68.4465576052505
661,67.6011617421721
662,66.5394750250434
663,65.27963468064239
664,63.867063228138
665,62.366524754299
666,60.849496886909
667,59.3789393949605
668,57.9952898445631
669,56.7074469994541
670,55.490612151632796
671,54.2908985505624
672,53.0353804299193
673,51.646047302498104
674,50.055432487137296
675,48.2202531918251
676,46.1300259743903
677,43.8095098064341
678,41.3147490545252
679,38.723246131735294
680,36.119875075879506
681,33.581080664419
682,31.160378376406697
683,28.8780207745003
684,26.7169241389724
685,24.626109470287698
686,22.531597641933303
687,20.3521822386319
688,18.0163323252673
689,15.4773641089637
690,12.724248713949699
691,9.78563384741756
692,6.726292500005
693,3.63724174011895
694,0.6220099496531469
695,-2.21842037836359
696,-4.79988148047551
697,-7.06678443843111
698,-8.99980200102118
699,-10.6179394807032
700,-11.974617912149801
701,-13.1484662361549
702,-14.2293988522961
703,-15.302202271060699
704,-16.4322368803359
705,-17.656348138053502
706,-18.979069185309104
707,-20.373990408486396
708,-21.7908481500635
709,-23.1673239015468
710,-24.4424970130272
711,-25.569307481409897
712,-26.524422106655503
713,-27.3134022365271
714,-27.9692835236694
715,-28.544960689161602
716,-29.1017350722884
717,-29.6964396662593
718,-30.3692271616994
719,-31.134271478053698
720,-31.975413198580604
721,-32.8480109822651
722,-33.6865393963965
723,-34.4159894233837
724,-34.965471491714894
