MilliSecond,ECG
208,551.663806371429
209,549.754657530715
210,547.665353369521
211,545.398805909812
212,542.985955053385
213,540.480925146411
214,537.951247482972
215,535.46516162302
216,533.078631835736
217,530.825113441286
218,528.7100000302739
219,526.709951889785
220,524.776699997285
221,522.844953788714
222,520.8434314347
223,518.707252737853
224,516.38970203601
225,513.871121210286
226,511.16267152650903
227,508.303789470316
228,505.353882808786
229,502.38013790016504
230,499.444004778514
231,496.58931663313797
232,493.83460740132205
233,491.17085378664706
234,488.56461947593596
235,485.96573287218496
236,483.31817892835096
237,480.57258564359705
238,477.69797369663695
239,474.690190164711
240,471.575304106565
241,468.40732845540003
242,465.260635566822
243,462.218439341278
244,459.359491715457
245,456.745610185265
246,454.4124985179
247,452.36522462140505
248,450.578472531402
249,449.001162700633
250,447.564671614079
251,446.19343334185
252,444.81640718329004
253,443.37758452277296
254,441.843623013823
255,440.206758678003
256,438.48199877394404
257,436.699724869377
258,434.896086784259
259,433.103230497068
260,431.341076496136
261,429.61196999716003
262,427.89897937166097
263,426.168160229672
264,424.37424648441396
265,422.46892992190203
266,420.410902607386
267,418.175721502891
268,415.762667634805
269,413.19647105967596
270,410.523342590077
271,407.80240094664805
272,405.09475705858
273,402.452821590559
274,399.911920064874
275,397.485591054406
276,395.165164024447
277,392.92336029162396
278,390.72112750953397
279,388.51654061041296
280,386.274376340941
281,383.974732258672
282,381.618813594109
283,379.230392806381
284,376.85222083132203
285,374.537920809358
286,372.34139062547206
287,370.30644682929494
288,368.459042813271
289,366.80312796894
290,365.32019715337196
291,363.97236603763395
292,362.7085948294
293,361.473066910004
294,360.214504843576
295,358.89561090391
296,357.501174691051
297,356.042335522631
298,354.555339733394
299,353.094939123918
300,351.72406505312006
301,350.502509126786
302,349.47733162025594
303,348.67636445201003
304,348.104912419709
305,347.745938603546
306,347.564046392381
307,347.51223947376405
308,347.539983785295
309,347.60174810635004
310,347.664884834626
311,347.71522750091003
312,347.75900608725095
313,347.819899468734
314,347.93129874222603
315,348.126071410437
316,348.426744275241
317,348.838065251878
318,349.343117635613
319,349.90354209825205
320,350.463887883658
321,350.95982007682
322,351.32897114688103
323,351.522196743483
324,351.513312302332
325,351.305850116809
326,350.935269269796
327,350.465574622845
328,349.980142054367
329,349.567632092419
330,349.305768567643
331,349.24695107951203
332,349.408644987512
333,349.76936633817496
334,350.27016214633204
335,350.82145285566804
336,351.314270034703
337,351.634000635512
338,351.674373123838
339,351.34942784512606
340,350.601523970922
341,349.403811140102
342,347.75715800998296
343,345.683569902487
344,343.21809456485903
345,340.400310823502
346,337.266957537412
347,333.847652926264
348,330.164298773541
349,326.23325384486196
350,322.069289112904
351,317.690662670725
352,313.124334180447
353,308.40985513884704
354,303.600620645746
355,298.761792657312
356,293.964827844381
357,289.279408520286
358,284.764287253259
359,280.458957923674
360,276.378159257043
361,272.51020177482496
362,268.819100404361
363,265.250446480846
364,261.740422661962
365,258.226427758945
366,254.657789478055
367,251.00504145682004
368,247.265747636582
369,243.465550662573
370,239.654446753364
371,235.898735684667
372,232.269784718443
373,228.832083745691
374,225.633062890778
375,222.695953929976
376,220.016517702914
377,217.56416878931702
378,215.287102962323
379,213.12050516874697
380,210.997100597811
381,208.85884750137902
382,206.667295449975
383,204.41020160393398
384,202.103252334823
385,199.786425713815
386,197.51561584763198
387,195.35146926742502
388,193.347524699515
389,191.53966208414397
390,189.938795114622
391,188.527883848084
392,187.26365453876
393,186.083047361004
394,184.913405299833
395,183.684721839017
396,182.34203651027
397,180.855265517142
398,179.22365722873502
399,177.473550896669
400,175.65023935551898
401,173.806462040462
402,171.99043178174702
403,170.235810599302
404,168.555575236346
405,166.940691392921
406,165.36278255871798
407,163.779366214145
408,162.141370954015
409,160.402824324243
410,158.53125096353202
411,156.516278349083
412,154.373851512124
413,152.14502939903
414,149.889902136128
415,147.677618514066
416,145.574928247233
417,143.636032125728
418,141.89485883009502
419,140.36034280023898
420,139.015301528541
421,137.819141090826
422,136.714330297425
423,135.63573313836702
424,134.52119047391702
425,133.321591164158
426,132.008429843813
427,130.577072997325
428,129.04520880014098
429,127.447445677133
430,125.827876681959
431,124.232725834523
432,122.705020711797
433,121.28259287518999
434,119.99983146860399
435,118.89266151777001
436,118.00590145131399
437,117.40239039334601
438,117.172624590879
439,117.442261766121
440,118.37449886856301
441,120.16580396362
442,123.035435211291
443,127.21025907387501
444,132.907152151925
445,140.315981404975
446,149.58609006812
447,160.817971446721
448,174.06002497234402
449,189.309150502839
450,206.51400094229598
451,225.580416039647
452,246.377901929057
453,268.74455809395903
454,292.488619373235
455,317.386659158976
456,343.179258749285
457,369.56530922993204
458,396.19679780378095
459,422.67638261708396
460,448.559240058613
461,473.359531236648
462,496.562131552299
463,517.6407155034819
464,536.081645627666
465,551.410809820033
466,563.220453335957
467,571.1935601595011
468,575.122616524613
469,574.9201955876119
470,570.6209030312709
471,562.375033544091
472,550.434696388033
473,535.134382526196
474,516.868457970728
475,496.06828408857496
476,473.181828867905
477,448.657466581791
478,422.932521679793
479,396.426550330074
480,369.538406079989
481,342.645437850405
482,316.102714540585
483,290.240197973223
484,265.357093071487
485,241.713915425915
486,219.52341601428398
487,198.94243119564499
488,180.06670668583303
489,162.929536355564
490,147.504892781465
491,133.715324365111
492,121.44376901266199
493,110.548337881059
494,100.87893188692301
495,92.2933068256625
496,84.6691759074067
497,77.9098092202894
498,71.943043237769
499,66.7151817890115
500,62.181561141133
501,58.2961690784523
502,55.0033356259326
503,52.2334755827164
504,49.902717182216705
505,47.9156277925736
506,46.1709025385412
507,44.569575253325006
508,43.0246783632306
509,41.470955047225104
510,39.8724931204376
511,38.226123684876
512,36.5595105286914
513,34.923855700970805
514,33.3823082968499
515,31.996253882128702
516,30.811967427027398
517,29.8501146392732
518,29.1000452107648
519,28.5197334269135
520,28.0410604290212
521,27.5793707173052
522,27.0464257573562
523,26.365257811066602
524,25.483833736861897
525,24.3845047038915
526,23.087386159689697
527,21.646810225993498
528,20.1414657847047
529,18.6605582529792
530,17.2891706822109
531,16.095595707181
532,15.1223739980785
533,14.381915742005301
534,13.857212463882199
535,13.5073833641873
536,13.2767171246933
537,13.1058185581658
538,12.9434870780037
539,12.7571598324068
540,12.5391839378515
541,12.3069594726499
542,12.097362095511501
543,11.9574225446383
544,11.9330581117013
545,12.0581983160407
546,12.347047359844101
547,12.7904828412461
548,13.356255528893799
549,13.9930815558796
550,14.6386656099062
551,15.2307574568515
552,15.719158708832099
553,16.075398528752903
554,16.2974217530405
555,16.4086841065232
556,16.452056893084098
557,16.4796328062491
558,16.5409393860309
559,16.6726945818434
560,16.8921234554393
561,17.194432080662
562,17.554498082857197
563,17.932223998724602
564,18.280384569549398
565,18.553976290907
566,18.7197663395173
567,18.7638568258346
568,18.6953060637065
569,18.54518359706
570,18.3614471966278
571,18.200004591228897
572,18.113022094814102
573,18.1376096549711
574,18.2882558983565
575,18.5540883140354
576,18.9003031167733
577,19.2732987392324
578,19.6094742909995
579,19.8468776239745
580,19.9377010420503
581,19.8591410237002
582,19.620280976914998
583,19.2631056677353
584,18.857235882083398
585,18.489610439994102
586,18.2506299543238
587,18.2191350706712
588,18.449865639175197
589,18.965942733266
590,19.7567874102328
591,20.7810488188925
592,21.9736750864786
593,23.2558180568249
594,24.546371254415103
595,25.7736376810922
596,26.8850679952375
597,27.853398020946997
598,28.67805123422
599,29.3813611311132
600,30.0007343402217
601,30.578886550068496
602,31.1541854615907
603,31.752649103957502
604,32.382673326925
605,33.0334964782035
606,33.6779503759667
607,34.278870866023
608,34.7977615036248
609,35.2039958817029
610,35.4826059742193
611,35.6394132460671
612,35.7031191829437
613,35.7230690735773
614,35.7615360873615
615,35.882223951146
616,36.1384288435565
617,36.5636608196869
618,37.16625941105261
619,37.9286825625325
620,38.8114587030527
621,39.760783948686104
622,40.7183729364272
623,41.632108818514105
624,42.4655641395113
625,43.20437732293
626,43.8579304828161
627,44.455786970645
628,45.0398369872973
629,45.6544337803386
630,46.337027994932896
631,47.1109260755477
632,47.98100770658171
633,48.9326147620036
634,49.9334465617667
635,50.9384789440489
636,51.8976259196008
637,52.764919132002404
638,53.507347148341296
639,54.111411725279396
640,54.585842287441
641,54.9595260785713
642,55.2748038258403
643,55.5778547077359
644,55.90867745939429
645,56.2929302930359
646,56.737020812084396
647,57.2267356226023
648,57.729482164538496
649,58.20015948228371
650,58.5897377699343
651,58.8548424049648
652,58.9667223980962
653,58.91821586733789
654,58.7269085584981
655,58.4328159621282
656,58.0908075495788
657,57.7600421187726
658,57.4930653598014
659,57.326417117294795
660,57.2741242879506
661,57.3253142203569
662,57.4464112405906
663,57.5871304147497
664,57.6887907021662
665,57.6937290268595
666,57.554606816747295
667,57.24176063266279
668,56.747135754895
669,56.0841994060568
670,55.2832850910333
671,54.382992515546206
672,53.42040411759189
673,52.42294927962621
674,51.4029119247371
675,50.354470124825895
676,49.2537329371246
677,48.062580247210505
678,46.7356151464194
679,45.228596516132896
680,43.507366537106705
681,41.5559667016046
682,39.381825174338495
683,37.0162761559432
684,34.509922401775604
685,31.924081218538
686,29.3204103558985
687,26.750478338203695
688,24.2473627298732
689,21.8212915837414
690,19.459128924189102
691,17.1266536427859
692,14.774205984526802
693,12.3458215640007
694,9.790154094159789
695,7.07117557350284
696,4.17623773562354
697,1.11930019389911
698,-2.06105981357859
699,-5.3082339487853
700,-8.55745341617671
701,-11.7465347882476
702,-14.825421292769498
703,-17.7635550246816
704,-20.5543409514191
705,-23.2157010193102
706,-25.7860877407898
707,-28.3164159420517
708,-30.859305775908798
709,-33.457494924502
710,-36.133675453637096
711,-38.88418216833
712,-41.678024421622204
713,-44.4612666819307
714,-47.166076120495504
715,-49.722983439550504
716,-52.0736414702631
717,-54.1812880049961
718,-56.037064631111406
719,-57.6610369405873
720,-59.097767110517
721,-60.4077732841442
722,-61.6566605392675
723,-62.9034498250558
724,-64.19018412136461
725,-65.5352978542628
726,-66.93205733080751
727,-68.3518101351417
728,-69.7512516472686
729,-71.08238342008441
730,-72.3028971038973
731,-73.3845636577601
732,-74.3179999622052
733,-75.1136063424385
734,-75.7994049267277
735,-76.41608628805649
736,-77.0094712532318
737,-77.6214584387176
738,-78.2810813450594
739,-78.9975432929266
740,-79.75711365433091
741,-80.52499332754809
742,-81.2519262975147
743,-81.88432012416679
744,-82.37601573142591
745,-82.69905298566441
746,-82.850610024617
747,-82.854550885899
748,-82.75790340388609
749,-82.623676211015
750,-82.520837569682
751,-82.5120206489771
752,-82.6413499502023
753,-82.92566980685679
754,-83.3509604521748
755,-83.8748006377868
756,-84.43497298098009
757,-84.9620253022495
758,-85.3923465839903
759,-85.6792831378411
760,-85.80061272816441
761,-85.7609944120613
762,-85.5892612483258
763,-85.3317492121887
764,-85.0431466525863
765,-84.77616818024421
766,-84.57158646738691
767,-84.4504770803755
768,-84.41022595978029
769,-84.42539289824892
770,-84.45367331925291
771,-84.4457096589344
772,-84.3562453453799
773,-84.1536434996935
774,-83.8258261697761
775,-83.3825908835834
776,-82.8547176598461
777,-82.2896948617783
778,-81.74426682081571
779,-81.2749448879379
780,-80.92825174315449
781,-80.7324692616958
782,-80.6923526866801
783,-80.7882952641057
784,-80.9806563364948
785,-81.218157463049
786,-81.44807657246
787,-81.6259040351574
788,-81.7226057513524
789,-81.7282680849064
790,-81.651760222341
791,-81.51706553628559
792,-81.35723101501591
793,-81.2065466864267
794,-81.0917960283978
795,-81.0243754067005
796,-80.9956484741588
797,-80.97704084726891
798,-80.9247263620498
799,-80.7877408662816
800,-80.5176582658635
801,-80.07757247834341
802,-79.4491640285403
803,-78.63733506170071
804,-77.671075990547
805,-76.59967875813851
806,-75.4852201507911
807,-74.39269406644921
808,-73.3792366512025
809,-72.4850027873536
810,-71.7276227033628
811,-71.1000312828107
812,-70.57220780094391
813,-70.098031561216
814,-69.6255309919959
815,-69.1073052596703
816,-68.5091822096333
817,-67.8158104302554
818,-67.0323473167152
819,-66.182341507269
820,-65.3020439713243
821,-64.4317600017284
822,-63.6063569302923
823,-62.846878071884696
824,-62.1538624137352
825,-61.5040240164637
826,-60.8525279984003
827,-60.1404922138502
828,-59.3053720004229
829,-58.2921409839155
830,-57.063424610172206
831,-55.6067341384437
832,-53.937726504113904
833,-52.0992644147136
834,-50.1564169573112
835,-48.1876685096595
836,-46.2729769878438
837,-44.480744404425
838,-42.856799404148205
839,-41.41778638788671
840,-40.1503439753969
841,-39.016371421898796
842,-37.96279995689971
843,-36.9331970206372
844,-35.879108181689794
845,-34.769365331614196
846,-33.5953413492753
847,-32.371229652737796
848,-31.1299981799707
849,-29.9159602994555
850,-28.7752026780336
851,-27.7457357052872
852,-26.849150148793303
853,-26.0854133951766
854,-25.432218090013105
855,-24.8492029859258
856,-24.286033921373896
857,-23.692475242355197
858,-23.0282740993812
859,-22.2710792306261
860,-21.4211632043884
861,-20.502015616161803
862,-19.5564871691263
863,-18.6390957949247
864,-17.8058820609172
865,-17.1035869566035
866,-16.560163150610197
867,-16.178721674136302
868,-15.936319259846199
869,-15.787822651364
870,-15.674317867709801
871,-15.534599805784199
872,-15.3168561344596
873,-14.9875823994294
874,-14.5361920936621
875,-13.974882529214002
876,-13.3342491447452
877,-12.655912864407101
878,-11.9834833668874
879,-11.3532479393475
880,-10.7858933888615
881,-10.2805771777216
882,-9.81324123526838
883,-9.340607668696519
884,-8.8093256972561
885,-8.16776447109623
886,-7.37731891732255
887,-6.42097207654797
888,-5.307880387121259
889,-4.073202359714741
890,-2.77331873297817
891,-1.4777594841866601
892,-0.258888552103599
893,0.820017420179738
894,1.7165448913779098
895,2.4181326242128303
896,2.9460872820682202
897,3.3535211796429403
898,3.71758546897036
899,4.12777212291712
900,4.67250890393007
901,5.4262568320150395
902,6.439480378336611
903,7.73331775822953
904,9.299369282917269
905,11.1037785299122
906,13.094416896846699
907,15.2103319875018
908,17.392482499674802
909,19.593675016642898
910,21.785057313708897
911,23.957707410834697
912,26.119593719267897
913,28.289117171459104
914,30.486826015868697
915,32.7272011468513
916,35.0123272148116
917,37.328393101061
918,39.6453406737555
919,41.9201587095881
920,44.1036985957362
921,46.1497850057763
922,48.025081769422705
923,49.717530179766506
924,51.24116149282371
925,52.636497575867004
926,53.9662021735771
927,55.3059338034573
928,56.7320026492548
929,58.308536980611706
930,60.076464923127794
931,62.0459132718602
932,64.1931734726659
933,66.4623834434419
934,68.7711560726548
935,71.0194237844498
936,73.10056087748221
937,74.91346728979079
938,76.3739858573913
939,77.4232201317855
940,78.0307791803111
941,78.1927830159252
942,77.9255469543018
943,77.2567901347807
944,76.21714726937721
945,74.8341890644169
946,73.1297143672073
947,71.1202007077395
948,68.8195867283011
949,66.2431661170549
950,63.41201389064779
951,60.3575234739305
952,57.1247473623553
953,53.772982225184
954,50.3725824784301
955,46.998088287563895
956,43.7190994174271
957,40.590881298502204
958,37.6466163235609
959,34.8925919526728
960,32.307084678692306
961,29.8438107371653
962,27.4398892650956
963,25.026535690588798
964,22.5402435707474
965,19.933018694308398
966,17.1807819873952
967,14.2884004193579
968,11.289537199416802
969,8.24091595382652
970,5.21215709643639
971,2.27335585700757
972,-0.516964578341231
973,-3.12129139120134
974,-5.528423912862309
975,-7.7538051939282004
976,-9.83505713545583
977,-11.8239797021488
978,-13.776488176344198
979,-15.7417859436168
980,-17.7526243910197
981,-19.8187488893032
982,-21.9251697892937
983,-24.036125298878698
984,-26.1040343284799
985,-28.081243837476897
986,-29.9316699943283
987,-31.6394326228469
988,-33.2127671036706
989,-34.682992010748
990,-36.0989218113205
991,-37.5176462396198
992,-38.993296458763794
993,-40.56548867735229
994,-42.249459220438
995,-44.0306410482494
996,-45.8655818152711
997,-47.688902147246196
998,-49.4245887881502
999,-50.999383651072996
1000,-52.3558025410293
1001,-53.4624737087452
1002,-54.319867141709395
1003,-54.960413130552304
1004,-55.443408623511495
1005,-55.8460304286095
1006,-56.251822327442795
1007,-56.7379221013039
1008,-57.3628460008631
1009,-58.1572148763898
1010,-59.1195087457495
1011,-60.2179311184536
1012,-61.398064482665205
1013,-62.5945164357308
1014,-63.743904079159606
1015,-64.7967769744128
1016,-65.72687543658179
1017,-66.5365040326128
1018,-67.2566931712627
1019,-67.9416667197797
1020,-68.65901661221051
1021,-69.47783673574621
1022,-70.45681309773359
1023,-71.6341057113523
1024,-73.0208697885391
1025,-74.5999683761488
1026,-76.33050170761041
1027,-78.1572940648962
1028,-80.0225102093273
1029,-81.8754725979538
1030,-83.6782720511301
1031,-85.40723302660129
1032,-87.05076001472071
1033,-88.6032773290822
1034,-90.0552809789315
1035,-91.3807136578594
1036,-92.5239983285842
1037,-93.38988561649599
1038,-93.83858760294541
1039,-93.6872808444305
1040,-92.71855541018792
1041,-90.69500020197529
1042,-87.37668013490699
1043,-82.53788527563171
1044,-75.9812122997046
1045,-67.54798020641971
1046,-57.1242677599175
1047,-44.6426916649043
1048,-30.080229540839802
1049,-13.4523348374419
1050,5.1947070501873895
1051,25.789843168331103
1052,48.2395577057928
1053,72.42562808958559
1054,98.19805417624909
1055,125.36395476367201
1056,153.674705881879
1057,182.814449589859
1058,212.393172335501
1059,241.947155879426
1060,270.947857550004
1061,298.817571068736
1062,324.95013798666696
1063,348.73703527220596
1064,369.598638642711
1065,387.017267468003
1066,400.56690244451204
1067,409.93566762915196
1068,414.93937122811303
1069,415.526095691073
1070,411.77238880813695
1071,403.871922926999
1072,392.118447835366
1073,376.884876558312
1074,358.60013811493104
1075,337.72652913704496
1076,314.740064705683
1077,290.114687482452
1078,264.310854876857
1079,237.76894400467498
1080,210.906331601819
1081,184.115352784838
1082,157.759930227212
1083,132.170534408082
1084,107.637651971669
1085,84.40414259393859
1086,62.658353603568706
1087,42.5300017954864
1088,24.0892231650637
1089,7.3489448139494
1090,-7.72895322440672
1091,-21.2238663666735
1092,-33.2438399903958
1093,-43.91143378861171
1094,-53.350182420392706
1095,-61.67397949897389
1096,-68.9813096617231
1097,-75.3551449675097
1098,-80.8674218451702
1099,-85.58551480430108
1100,-89.578215778095
1101,-92.9196921547064
1102,-95.6906944037673
1103,-97.97715730149429
1104,-99.86713038306058
1105,-101.446408836821
1106,-102.79251565083901
1107,-103.96796714646601
1108,-105.015122286819
1109,-105.95445528396499
1110,-106.786597688525
1111,-107.497403975597
1112,-108.065397893617
1113,-108.470654850401
1114,-108.70330585091101
1115,-108.77000643484101
1116,-108.69710170180099
1117,-108.5296785356
1118,-108.32663165831998
1119,-108.152567283014
1120,-108.067991211414
1121,-108.11970104475701
1122,-108.332987935421
1123,-108.706710803211
1124,-109.212331577655
1125,-109.797711914189
1126,-110.39530623303499
1127,-110.93329555082501
1128,-111.34758568201599
1129,-111.59179992411
1130,-111.642547427996
1131,-111.49986346002702
1132,-111.184208386758
1133,-110.73026676915
1134,-110.178003416931
1135,-109.562933738326
1136,-108.908118336104
1137,-108.219837524391
1138,-107.487398097495
1139,-106.68658543405898
1140,-105.786612721288
1141,-104.759795426767
1142,-103.591269712629
1143,-102.285670311089
1144,-100.869425358662
1145,-99.38898015499059
1146,-97.9054760845306
1147,-96.4865473076236
1148,-95.1969187763334
1149,-94.08948160218229
1150,-93.19732765961629
1151,-92.52755916071258
1152,-92.05907032288609
1153,-91.74612972850491
1154,-91.52714935690891
1155,-91.3357391409231
1156,-91.11148404321101
1157,-90.8092441876606
1158,-90.40569205487421
1159,-89.9017031661697
1160,-89.3203091835485
1161,-88.70117166216909
1162,-88.0923489380648
1163,-87.53986960889641
1164,-87.0770538059915
1165,-86.7162447425267
1166,-86.44514869511428
1167,-86.2292070586582
1168,-86.0190566234805
1169,-85.7602433274797
1170,-85.4033302517505
1171,-84.9134250860247
1172,-84.2773478824433
1173,-83.5066428441514
1174,-82.636049879929
1175,-81.7183003650439
1176,-80.8161541031809
1177,-79.9921740793102
1178,-79.29720324982921
1179,-78.7596264143331
1180,-78.3780735418445
1181,-78.119528881356
1182,-77.9234076769344
1183,-77.71092152854041
1184,-77.3978078867062
1185,-76.90740255609079
1186,-76.1813602043935
1187,-75.1869962456517
1188,-73.92108043122971
1189,-72.40964245831991
1190,-70.703554339053
1191,-68.8702582900773
1192,-66.982538489719
1193,-65.106253651928
1194,-63.2895799019434
1195,-61.555842298654206
1196,-59.9017941332609
1197,-58.3021935182246
1198,-56.718762406923396
1199,-55.110440927224296
1200,-53.4429834547814
1201,-51.6964258476223
1202,-49.86894591877629
1203,-47.9766611649552
1204,-46.0499250703992
1205,-44.12674246232929
1206,-42.243987886510205
1207,-40.4279009706288
1208,-38.686053181525004
1209,-37.0030728644747
1210,-35.3417183661068
1211,-33.6492383576419
1212,-31.867625806210498
1213,-29.9456708343241
1214,-27.850164413393504
1215,-25.573916044813398
1216,-23.1389461556478
1217,-20.5942216626463
1218,-18.008706395301
1219,-15.461185172572598
1220,-13.028456518633401
1221,-10.7734774996497
1222,-8.73520640543074
1223,-6.92238461818442
1224,-5.31328763957481
1225,-3.86183345719064
1226,-2.50855520060622
1227,-1.19385532687284
1228,0.12974431697875802
1229,1.4890027028191102
1230,2.8858331494589002
1231,4.297698457308799
1232,5.6824451128773
1233,6.986803891232739
1234,8.15708836779504
1235,9.150396135224579
1236,9.94461773301782
1237,10.545305772610801
1238,10.987432185404902
1239,11.331227005392098
1240,11.6529348745948
1241,12.0324141587148
1242,12.540123815854301
1243,13.226118773042801
1244,14.1130465934216
1245,15.1939641706408
1246,16.434787237788402
1247,17.780821133215802
1248,19.166613817903
1249,20.5277576488638
1250,21.812081355205496
1251,22.987513044862197
1252,24.0452387941641
1253,24.9976369089886
1254,25.8710004323079
1255,26.694713307319898
1256,27.4904461831925
1257,28.264375030799798
1258,29.003278059767105
1259,29.6749047220105
1260,30.232713289036397
1261,30.6236579417332
1262,30.797243597245604
1263,30.7144733809696
1264,30.355789483832698
1265,29.727014263235603
1266,28.8611571743349
1267,27.8145620341925
1268,26.6583927907154
1269,25.467307345163103
1270,24.3073913527978
1271,23.2262183054777
1272,22.2468739114061
1273,21.3659676521493
1274,20.5555234569788
1275,19.768912288464
1276,18.9501400503391
1277,18.044548521209897
1278,17.008678730118802
1279,15.8176038773172
1280,14.4681858878839
1281,12.977007964456801
1282,11.373148138547098
1283,9.6877731735276
1284,7.943715797048299
1285,6.14787623523716
1286,4.2878607974857905
1287,2.33285084093495
1288,0.238078691952978
1289,-2.04753199201605
1290,-4.57146716144825
1291,-7.36732178345437
1292,-10.446039568851099
1293,-13.790252441805
1294,-17.3530666200554
1295,-21.062196477118498
1296,-24.829024429573604
1297,-28.560837153102103
1298,-32.173948405713396
1299,-35.605104054291104
1300,-38.8191133254454
1301,-41.8116644927782
1302,-44.6068092992878
1303,-47.2496820916626
1304,-49.795944499213896
1305,-52.299581324773506
1306,-54.801219779305896
1307,-57.31930567363089
1308,-59.845766886037396
1309,-62.3471811970985
1310,-64.7716975714261
1311,-67.0603120969495
1312,-69.1592843014114
1313,-71.0307274853544
1314,-72.65999789312221
1315,-74.05896835832209
1316,-75.2644845093291
1317,-76.3323885428463
1318,-77.3285043851297
1319,-78.31763638725579
1320,-79.3515423820008
1321,-80.4588398117148
1322,-81.6401384153173
1323,-82.86908456356579
1324,-84.098437593316
1325,-85.26985069851729
1326,-86.3254943916882
1327,-87.21951388571459
1328,-87.927071680147
1329,-88.4490322299835
1330,-88.81167873954658
1331,-89.0619401831896
1332,-89.25905607428308
1333,-89.4641412652211
1334,-89.7297373728002
1335,-90.09087617751791
1336,-90.5584717982329
1337,-91.11667769291691
1338,-91.72547362671209
1339,-92.32810201554571
1340,-92.862042791862
1341,-93.2707979935797
1342,-93.5139237951284
1343,-93.57441770260151
1344,-93.4619909580688
1345,-93.2109683933345
1346,-92.8738425531753
1347,-92.5118794273644
1348,-92.18375262172621
1349,-91.9342905682097
1350,-91.78622298297769
1351,-91.7366309969955
1352,-91.75855321651122
1353,-91.80783025615709
1354,-91.8337807508203
